layer_id,Title,Source,URI,Label
TG95OKLKALN,"Census Class A Roads, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKBLN,"Census Railroads, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKCLN,"Census Miscellaneous Ground Transportation Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKDLN,"Census Landmark Line Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKELN,"Census Physical Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKFLN,"Census Non-Visible Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKHLN,"Census Hydrographic Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLKXLN,"Census Unclassified Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLPTPT,"Census Landmark Point Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKLPYPY,"Census Landmark Polygon Features, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKMSAPY,"Census Metropolitan Statistical Areas, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKPLCCUPY,"Census Places, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKPLCPY,"Census Places, 1990 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKTAZPY,"Census Traffic Analysis Zones, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKTRTPY,"Census Tracts, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKUNIPY,"Census Unified School Districts, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKURBPY,"Census Urbanized Areas, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKVOTPY,"Census Voting Districts, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
TG95OKWATPY,"Census Water Bodies, 1995 - Oklahoma",GNIS,http://sws.geonames.org/4544379,Oklahoma
ESRI04ORBLKPOP,ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Oregon,GNIS,http://sws.geonames.org/5744337,Oregon
ESRI05USBLKPOP_OR,ESRI Data & Maps 2005 : U.S. Census Block Centroid Populations : Oregon,GNIS,http://sws.geonames.org/5744337,Oregon
ESRI05USDTL_RIVERS_OR,ESRI Data & Maps 2005 : U.S. Rivers and Streams : Oregon,GNIS,http://sws.geonames.org/5744337,Oregon
ESRI06USBLKPOP_OR,ESRI Data & Maps 2006 : U.S. Census Block Centroid Populations : Oregon,GNIS,http://sws.geonames.org/5744337,Oregon
ESRI07USBLKPOP_OR,Oregon U.S. Census Block Centroid Populations : ESRI Data & Maps 2007,GNIS,http://sws.geonames.org/5744337,Oregon
FEMA_41_FLD_HAZ_AR_OR,"Flood Insurance Risk Zones, Oregon, 2011",GNIS,http://sws.geonames.org/5744337,Oregon
MACON95_ORDEM_TRACT,"Oregon Census Tract Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5744337,Oregon
MACON95_ORDEM_ZIP,"Oregon ZIP Code Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5744337,Oregon
MACON95_ORMKT_TRACT,"Oregon Census Tract Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5744337,Oregon
MACON95_ORMKT_ZIP,"Oregon ZIP Code Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORAIR,"UA Census American Indian Reservations, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORAIR00,"UA Census American Indian Reservations, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORBLK,"UA Census Blocks, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORBLK00,"UA Census Blocks, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCCD,"UA Census County Subdivisions, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCCD00,"UA Census County Subdivisions, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCD106,"UA Census Congressional Districts, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCDC,"UA Census Congressional Districts, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCOLBLK,"UA Census Collection Blocks, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCTY,"UA Census Counties, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORCTY00,"UA Census Counties, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORELM,"UA Census Elementary School Districts, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORGRP,"UA Census Block Groups, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORGRP00,"UA Census Block Groups, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORKGL,"UA Census Key Geographic Locations, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKA,"UA Census Class A Roads, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKB,"UA Census Railroads, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKC,"UA Census Miscellaneous Ground Transportation Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKD,"UA Census Landmark Line Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKE,"UA Census Physical Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKF,"UA Census Non-Visible Boundaries, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLKH,"UA Census Hydrographic Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLPT,"UA Census Landmark Point Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORLPY,"UA Census Landmark Polygon Features, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORMSA00,"UA Census Metropolitan Statistical Areas, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORPLC,"UA Census Places, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORPLC00,"UA Census Places, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORPMS00,"UA Census Primary Metropolitan Statistical Areas, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORPUMA,"UA Census Public Use Microdata Areas, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORSEC,"UA Census Secondary School Districts, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORSLDL,"UA Census State Legislative Districts (Lower Chamber), 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORSLDU,"UA Census State Legislative Districts (Upper Chamber), 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORTAZ,"UA Census Traffic Analysis Zones, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORTRT,"UA Census Tracts, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORTRT00,"UA Census Tracts, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORUNI,"UA Census Unified School Districts, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORURB,"UA Census Urbanized Areas, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORURB00,"UA Census Urbanized Areas, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORWAT,"UA Census Water Bodies, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG00ORZCTA,"UA Census Zip Code Tabulation Areas, 2000 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG10ORUGA,Urban Growth Areas (UGA) OR 2010,GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORAIRCUPY,"Census American Indian Reservations, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORBLKPY,"Census Blocks, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORCCDCUPY,"Census County Divisions and Minor Civil Divisions, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORCCDPY,"Census County Divisions and Minor Civil Divisions, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORCDCPY,"Census Congressional Districts, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORCTYPY,"Census Counties, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORELMPY,"Census Elementary School Districts, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORGRPPY,"Census Block Groups, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKALN,"Census Class A Roads, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKBLN,"Census Railroads, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKCLN,"Census Miscellaneous Ground Transportation Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKDLN,"Census Landmark Line Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKELN,"Census Physical Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKFLN,"Census Non-Visible Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKHLN,"Census Hydrographic Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLKXLN,"Census Unclassified Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLPTPT,"Census Landmark Point Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORLPYPY,"Census Landmark Polygon Features, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORMSAPY,"Census Metropolitan Statistical Areas, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORPLCCUPY,"Census Places, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORPLCPY,"Census Places, 1990 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORPMSPY,"Census Primary Metropolitan Statistical Areas, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORSECPY,"Census Secondary School Districts, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORTAZPY,"Census Traffic Analysis Zones, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORTRTPY,"Census Tracts, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORUNIPY,"Census Unified School Districts, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORURBPY,"Census Urbanized Areas, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95ORWATPY,"Census Water Bodies, 1995 - Oregon",GNIS,http://sws.geonames.org/5744337,Oregon
TG95IATRT,"Census Tracts, 1995 - Iowa",GNIS,http://sws.geonames.org/4862182,Iowa
ESRI04PABLKPOP,ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Pennsylvania,GNIS,http://sws.geonames.org/6254927,Pennsylvania
ESRI05USBLKPOP_PA,ESRI Data & Maps 2005 : U.S. Census Block Centroid Populations : Pennsylvania,GNIS,http://sws.geonames.org/6254927,Pennsylvania
ESRI05USDTL_RIVERS_PA,ESRI Data & Maps 2005 : U.S. Rivers and Streams : Pennsylvania,GNIS,http://sws.geonames.org/6254927,Pennsylvania
ESRI06USBLKPOP_PA,ESRI Data & Maps 2006 : U.S. Census Block Centroid Populations : Pennsylvania,GNIS,http://sws.geonames.org/6254927,Pennsylvania
ESRI07USBLKPOP_PA,Pennsylvania U.S. Census Block Centroid Populations : ESRI Data & Maps 2007,GNIS,http://sws.geonames.org/6254927,Pennsylvania
FEMA_42_FLD_HAZ_AR_PA,"Flood Insurance Risk Zones, Pennsylvania, 2011",GNIS,http://sws.geonames.org/6254927,Pennsylvania
MACON95_PADEM_TRACT,"Pennsylvania Census Tract Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/6254927,Pennsylvania
MACON95_PADEM_ZIP,"Pennsylvania ZIP Code Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/6254927,Pennsylvania
MACON95_PAMKT_TRACT,"Pennsylvania Census Tract Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/6254927,Pennsylvania
MACON95_PAMKT_ZIP,"Pennsylvania ZIP Code Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PABLK,"UA Census Blocks, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PABLK00,"UA Census Blocks, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACCD,"UA Census County Subdivisions, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACCD00,"UA Census County Subdivisions, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACD106,"UA Census Congressional Districts, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACDC,"UA Census Congressional Districts, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACOLBLK,"UA Census Collection Blocks, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACTY,"UA Census Counties, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PACTY00,"UA Census Counties, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAGRP,"UA Census Block Groups, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAGRP00,"UA Census Block Groups, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAKGL,"UA Census Key Geographic Locations, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKA,"UA Census Class A Roads, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKB,"UA Census Railroads, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKC,"UA Census Miscellaneous Ground Transportation Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKD,"UA Census Landmark Line Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKE,"UA Census Physical Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKF,"UA Census Non-Visible Boundaries, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALKH,"UA Census Hydrographic Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALPT,"UA Census Landmark Point Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PALPY,"UA Census Landmark Polygon Features, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAMSA00,"UA Census Metropolitan Statistical Areas, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAPLC,"UA Census Places, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAPLC00,"UA Census Places, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAPMS00,"UA Census Primary Metropolitan Statistical Areas, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAPUMA,"UA Census Public Use Microdata Areas, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PASLDL,"UA Census State Legislative Districts (Lower Chamber), 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PASLDU,"UA Census State Legislative Districts (Upper Chamber), 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PATAZ,"UA Census Traffic Analysis Zones, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PATRT,"UA Census Tracts, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PATRT00,"UA Census Tracts, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAUNI,"UA Census Unified School Districts, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAURB,"UA Census Urbanized Areas, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAURB00,"UA Census Urbanized Areas, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAVOT00,"UA Census Voting Districts, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAWAT,"UA Census Water Bodies, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG00PAZCTA,"UA Census Zip Code Tabulation Areas, 2000 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG10PAVTD,Voting Districts PA 2010,GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PABLKPY,"Census Blocks, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PACCDCUPY,"Census County Divisions and Minor Civil Divisions, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PACCDPY,"Census County Divisions and Minor Civil Divisions, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PACDCPY,"Census Congressional Districts, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PACTYPY,"Census Counties, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAGRPPY,"Census Block Groups, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAKGLPY,"Census Key Geographic Locations, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKALN,"Census Class A Roads, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKBLN,"Census Railroads, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKCLN,"Census Miscellaneous Ground Transportation Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKDLN,"Census Landmark Line Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKELN,"Census Physical Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKFLN,"Census Non-Visible Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKHLN,"Census Hydrographic Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALKXLN,"Census Unclassified Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALPTPT,"Census Landmark Point Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PALPYPY,"Census Landmark Polygon Features, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAMSAPY,"Census Metropolitan Statistical Areas, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAPLCCUPY,"Census Places, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAPLCPY,"Census Places, 1990 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAPMSPY,"Census Primary Metropolitan Statistical Areas, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PATAZPY,"Census Traffic Analysis Zones, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PATRTPY,"Census Tracts, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAUNIPY,"Census Unified School Districts, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAURBPY,"Census Urbanized Areas, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAVOTPY,"Census Voting Districts, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
TG95PAWATPY,"Census Water Bodies, 1995 - Pennsylvania",GNIS,http://sws.geonames.org/6254927,Pennsylvania
FEMA_72_FLD_HAZ_AR_PR,"Flood Insurance Risk Zones, Puerto Rico, 2011",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRBLK,"UA Census Blocks, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRBLK00,"UA Census Blocks, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCCD,"UA Census County Subdivisions, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCCD00,"UA Census County Subdivisions, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCDC,"UA Census Congressional Districts, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCOLBLK,"UA Census Collection Blocks, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCTY,"UA Census Counties, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRCTY00,"UA Census Counties, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRGRP,"UA Census Block Groups, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRGRP00,"UA Census Block Groups, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRKGL,"UA Census Key Geographic Locations, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKA,"UA Census Class A Roads, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKB,"UA Census Railroads, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKC,"UA Census Miscellaneous Ground Transportation Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKD,"UA Census Landmark Line Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKE,"UA Census Physical Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKF,"UA Census Non-Visible Boundaries, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLKH,"UA Census Hydrographic Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLPT,"UA Census Landmark Point Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRLPY,"UA Census Landmark Polygon Features, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRMSA00,"UA Census Metropolitan Statistical Areas, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRPLC,"UA Census Places, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRPLC00,"UA Census Places, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRPMS00,"UA Census Primary Metropolitan Statistical Areas, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRPUMA,"UA Census Public Use Microdata Areas, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRTRT,"UA Census Tracts, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRTRT00,"UA Census Tracts, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRUNI,"UA Census Unified School Districts, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRURB,"UA Census Urbanized Areas, 1990 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRURB00,"UA Census Urbanized Areas, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRVOT00,"UA Census Voting Districts, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRWAT,"UA Census Water Bodies, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG00PRZCTA,"UA Census Zip Code Tabulation Areas, 2000 - Puerto Rico",GNIS,http://sws.geonames.org/4566966,Puerto Rico
TG10PRSUBCIVDIV,SubMinor Civil Divisions Puerto Rico 2010,LCSH,http://sws.geonames.org/4566966,Puerto Rico
TG10PRVTD,Voting Districts PR 2010,GNIS,http://sws.geonames.org/4566966,Puerto Rico
ESRI04RIBLKPOP,ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Rhode Island,GNIS,http://sws.geonames.org/5224323,Rhode Island
ESRI05USBLKPOP_RI,ESRI Data & Maps 2005 : U.S. Census Block Centroid Populations : Rhode Island,GNIS,http://sws.geonames.org/5224323,Rhode Island
ESRI05USDTL_RIVERS_RI,ESRI Data & Maps 2005 : U.S. Rivers and Streams : Rhode Island,GNIS,http://sws.geonames.org/5224323,Rhode Island
ESRI06USBLKPOP_RI,ESRI Data & Maps 2006 : U.S. Census Block Centroid Populations : Rhode Island,GNIS,http://sws.geonames.org/5224323,Rhode Island
ESRI07USBLKPOP_RI,Rhode Island U.S. Census Block Centroid Populations : ESRI Data & Maps 2007,GNIS,http://sws.geonames.org/5224323,Rhode Island
FEMA_44_FLD_HAZ_AR_RIA,"Flood Insurance Risk Zones, Rhode Island, 2011",GNIS,http://sws.geonames.org/5224323,Rhode Island
MACON95_RIDEM_TRACT,"Rhode Island Census Tract Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5224323,Rhode Island
MACON95_RIDEM_ZIP,"Rhode Island ZIP Code Demographics, 1995, MaconUSA",GNIS,http://sws.geonames.org/5224323,Rhode Island
MACON95_RIMKT_TRACT,"Rhode Island Census Tract Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5224323,Rhode Island
MACON95_RIMKT_ZIP,"Rhode Island ZIP Code Market Data, 1995, MaconUSA",GNIS,http://sws.geonames.org/5224323,Rhode Island
TG00RIAIR,"UA Census American Indian Reservations, 1990 - Rhode Island",GNIS,http://sws.geonames.org/5224323,Rhode Island
